State,WeekStart,New_Confirmed_wk,New_Deceased_wk,Cases_lag,CFR,CFR_wins,InfectionWeek,Population,Cases_per100k,rollout_date,post_start,post_end,Uptake270_per100,CalendarWeek,EventWeek,post_start_w,post_end_w,Post,PostWeek,PreWeek
AP,2021-12-13,936,13,1106.0,0.011754068716094032,0.011754068716094032,2021-11-29,52849000,1.7710836534276901,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2021-12-07/2021-12-13,45,50,63,False,0,7.0
AP,2021-12-20,688,11,1138.0,0.009666080843585237,0.009666080843585237,2021-12-06,52849000,1.3018221726049688,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2021-12-14/2021-12-20,46,50,63,False,0,8.0
AP,2021-12-27,994,7,936.0,0.007478632478632479,0.007478632478632479,2021-12-13,52849000,1.8808302900717135,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2021-12-21/2021-12-27,47,50,63,False,0,9.0
AP,2022-01-03,4373,8,688.0,0.011627906976744186,0.011627906976744186,2021-12-20,52849000,8.27451796628129,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2021-12-28/2022-01-03,48,50,63,False,0,10.0
AP,2022-01-10,24421,5,994.0,0.005030181086519115,0.005030181086519115,2021-12-27,52849000,46.20901057730515,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-01-04/2022-01-10,49,50,63,False,0,11.0
AP,2022-01-17,74354,32,4373.0,0.007317630916990624,0.007317630916990624,2022-01-03,52849000,140.69140381085737,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-01-11/2022-01-17,50,50,63,True,0,
AP,2022-01-24,89857,64,24421.0,0.0026206953032226364,0.0026206953032226364,2022-01-10,52849000,170.02592291244866,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-01-18/2022-01-24,51,50,63,True,1,
AP,2022-01-31,32964,58,74354.0,0.0007800521828011943,0.0007800521828011943,2022-01-17,52849000,62.37393328161365,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-01-25/2022-01-31,52,50,63,True,2,
AP,2022-02-07,9323,33,89857.0,0.0003672501864072916,0.0003672501864072916,2022-01-24,52849000,17.640825748831578,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-02-01/2022-02-07,53,50,63,True,3,
AP,2022-02-14,3507,16,32964.0,0.00048537798810823927,0.00048537798810823927,2022-01-31,52849000,6.635887150182595,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-02-08/2022-02-14,54,50,63,True,4,
AP,2022-02-21,1456,13,9323.0,0.0013944009439021774,0.0013944009439021774,2022-02-07,52849000,2.755019016443074,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-02-15/2022-02-21,55,50,63,True,5,
AP,2022-02-28,676,3,3507.0,0.000855431993156544,0.000855431993156544,2022-02-14,52849000,1.2791159719199985,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-02-22/2022-02-28,56,50,63,True,6,
AP,2022-03-07,441,1,1456.0,0.0006868131868131869,0.0006868131868131869,2022-02-21,52849000,0.8344528751726618,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-03-01/2022-03-07,57,50,63,True,7,
AP,2022-03-14,372,0,676.0,0.0,0.0,2022-02-28,52849000,0.703892221234082,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-03-08/2022-03-14,58,50,63,True,8,
AP,2022-03-21,245,0,441.0,0.0,0.0,2022-03-07,52849000,0.4635849306514787,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-03-15/2022-03-21,59,50,63,True,9,
AP,2022-03-28,102,0,372.0,0.0,0.0,2022-03-14,52849000,0.19300270582224827,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-03-22/2022-03-28,60,50,63,True,10,
AP,2022-04-04,35,0,245.0,0.0,0.0,2022-03-21,52849000,0.06622641866449697,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-03-29/2022-04-04,61,50,63,True,11,
AP,2022-04-11,33,0,102.0,0.0,0.0,2022-03-28,52849000,0.06244205188366857,2021-01-16,2022-01-06,2022-04-06,5241.390508808114,2022-04-05/2022-04-11,62,50,63,True,12,
AR,2021-11-01,25,0,102.0,0.0,0.0,2021-10-18,1537000,1.6265452179570592,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2021-10-26/2021-11-01,39,50,63,False,0,1.0
AR,2022-01-17,2771,0,215.0,0.0,0.0,2022-01-03,1537000,180.28627195836043,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-01-11/2022-01-17,50,50,63,True,0,
AR,2022-01-24,2678,4,1075.0,0.0037209302325581397,0.0037209302325581397,2022-01-10,1537000,174.2355237475602,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-01-18/2022-01-24,51,50,63,True,1,
AR,2022-01-31,1397,5,2771.0,0.001804402742692169,0.001804402742692169,2022-01-17,1537000,90.89134677944047,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-01-25/2022-01-31,52,50,63,True,2,
AR,2022-02-07,525,3,2678.0,0.0011202389843166542,0.0011202389843166542,2022-01-24,1537000,34.15744957709825,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-02-01/2022-02-07,53,50,63,True,3,
AR,2022-02-14,275,2,1397.0,0.0014316392269148174,0.0014316392269148174,2022-01-31,1537000,17.89199739752765,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-02-08/2022-02-14,54,50,63,True,4,
AR,2022-02-21,134,0,525.0,0.0,0.0,2022-02-07,1537000,8.718282368249836,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-02-15/2022-02-21,55,50,63,True,5,
AR,2022-02-28,53,0,275.0,0.0,0.0,2022-02-14,1537000,3.4482758620689657,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-02-22/2022-02-28,56,50,63,True,6,
AR,2022-03-07,16,0,134.0,0.0,0.0,2022-02-21,1537000,1.040988939492518,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-03-01/2022-03-07,57,50,63,True,7,
AS,2021-10-25,2056,24,1499.0,0.016010673782521682,0.016010673782521682,2021-10-11,35155000,5.848385720381169,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-10-19/2021-10-25,38,50,63,False,0,0.0
AS,2021-11-01,1626,31,2121.0,0.014615747289014616,0.014615747289014616,2021-10-18,35155000,4.625231119328688,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-10-26/2021-11-01,39,50,63,False,0,1.0
AS,2021-11-08,1642,21,2056.0,0.010214007782101167,0.010214007782101167,2021-10-25,35155000,4.670743848670175,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-11-02/2021-11-08,40,50,63,False,0,2.0
AS,2021-11-15,1469,23,1626.0,0.014145141451414513,0.014145141451414513,2021-11-01,35155000,4.178637462665339,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-11-09/2021-11-15,41,50,63,False,0,3.0
AS,2021-11-22,1186,20,1642.0,0.012180267965895249,0.012180267965895249,2021-11-08,35155000,3.373631062437776,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-11-16/2021-11-22,42,50,63,False,0,4.0
AS,2021-11-29,1008,28,1469.0,0.01906058543226685,0.01906058543226685,2021-11-15,35155000,2.8673019485137248,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-11-23/2021-11-29,43,50,63,False,0,5.0
AS,2021-12-06,999,13,1186.0,0.010961214165261383,0.010961214165261383,2021-11-22,35155000,2.841701038259138,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-11-30/2021-12-06,44,50,63,False,0,6.0
AS,2021-12-13,917,14,1008.0,0.013888888888888888,0.013888888888888888,2021-11-29,35155000,2.6084483003840138,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-12-07/2021-12-13,45,50,63,False,0,7.0
AS,2021-12-20,642,9,999.0,0.009009009009009009,0.009009009009009009,2021-12-06,35155000,1.826198264827194,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-12-14/2021-12-20,46,50,63,False,0,8.0
AS,2021-12-27,937,9,917.0,0.009814612868047983,0.009814612868047983,2021-12-13,35155000,2.665339212060873,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-12-21/2021-12-27,47,50,63,False,0,9.0
AS,2022-01-03,5670,16,642.0,0.024922118380062305,0.024922118380062305,2021-12-20,35155000,16.128573460389703,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-12-28/2022-01-03,48,50,63,False,0,10.0
AS,2022-01-10,19994,25,937.0,0.026680896478121666,0.026680896478121666,2021-12-27,35155000,56.873844403356564,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-01-04/2022-01-10,49,50,63,False,0,11.0
AS,2022-01-17,46076,95,5670.0,0.01675485008818342,0.01675485008818342,2022-01-03,35155000,131.0652823211492,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-01-11/2022-01-17,50,50,63,True,0,
AS,2022-01-24,21784,141,19994.0,0.007052115634690407,0.007052115634690407,2022-01-10,35155000,61.9655809984355,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-01-18/2022-01-24,51,50,63,True,1,
AS,2022-01-31,6785,119,46076.0,0.0025826894695720115,0.0025826894695720115,2022-01-17,35155000,19.300241786374627,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-01-25/2022-01-31,52,50,63,True,2,
AS,2022-02-07,2115,44,21784.0,0.0020198310686742565,0.0020198310686742565,2022-01-24,35155000,6.016213909827905,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-02-01/2022-02-07,53,50,63,True,3,
AS,2022-02-14,454,26,6785.0,0.003831982313927782,0.003831982313927782,2022-01-31,35155000,1.2914236950647133,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-02-08/2022-02-14,54,50,63,True,4,
AS,2022-02-21,161,7,2115.0,0.003309692671394799,0.003309692671394799,2022-02-07,35155000,0.4579718389987199,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-02-15/2022-02-21,55,50,63,True,5,
AS,2022-02-28,51,1,454.0,0.0022026431718061676,0.0022026431718061676,2022-02-14,35155000,0.14507182477599204,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-02-22/2022-02-28,56,50,63,True,6,
AS,2022-03-07,10,0,161.0,0.0,0.0,2022-02-21,35155000,0.02844545583842981,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-03-01/2022-03-07,57,50,63,True,7,
BR,2022-01-10,41727,35,1073.0,0.032618825722273995,0.032618825722273995,2021-12-27,123695000,33.73378067019686,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-01-04/2022-01-10,49,50,63,False,0,11.0
BR,2022-01-17,24395,49,17871.0,0.0027418723070896985,0.0027418723070896985,2022-01-03,123695000,19.721896600509318,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-01-11/2022-01-17,50,50,63,True,0,
BR,2022-01-24,11531,36,41727.0,0.0008627507369329212,0.0008627507369329212,2022-01-10,123695000,9.322122963741462,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-01-18/2022-01-24,51,50,63,True,1,
BR,2022-01-31,4259,15,24395.0,0.0006148800983808157,0.0006148800983808157,2022-01-17,123695000,3.443146448926796,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-01-25/2022-01-31,52,50,63,True,2,
BR,2022-02-07,1639,15,11531.0,0.0013008412106495534,0.0013008412106495534,2022-01-24,123695000,1.3250333481547354,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-02-01/2022-02-07,53,50,63,True,3,
BR,2022-02-14,728,4,4259.0,0.0009391876027236441,0.0009391876027236441,2022-01-31,123695000,0.5885444035733053,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-02-08/2022-02-14,54,50,63,True,4,
BR,2022-02-21,383,0,1639.0,0.0,0.0,2022-02-07,123695000,0.30963256396782407,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-02-15/2022-02-21,55,50,63,True,5,
BR,2022-02-28,211,0,728.0,0.0,0.0,2022-02-14,123695000,0.17058086422248273,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-02-22/2022-02-28,56,50,63,True,6,
BR,2022-03-07,98,0,383.0,0.0,0.0,2022-02-21,123695000,0.07922713125025263,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-03-01/2022-03-07,57,50,63,True,7,
BR,2022-03-14,45,0,211.0,0.0,0.0,2022-02-28,123695000,0.03637980516593233,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-03-08/2022-03-14,58,50,63,True,8,
CH,2021-12-20,71,1,145.0,0.006896551724137931,0.006896551724137931,2021-12-06,1212000,5.858085808580858,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2021-12-14/2021-12-20,46,50,63,False,0,8.0
CH,2022-01-10,9207,7,287.0,0.024390243902439025,0.024390243902439025,2021-12-27,1212000,759.6534653465346,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-01-04/2022-01-10,49,50,63,False,0,11.0
CH,2022-01-17,8064,15,2360.0,0.006355932203389831,0.006355932203389831,2022-01-03,1212000,665.3465346534654,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-01-11/2022-01-17,50,50,63,True,0,
CH,2022-01-24,3452,16,9207.0,0.0017378081894210927,0.0017378081894210927,2022-01-10,1212000,284.81848184818483,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-01-18/2022-01-24,51,50,63,True,1,
CH,2022-01-31,1571,21,8064.0,0.0026041666666666665,0.0026041666666666665,2022-01-17,1212000,129.6204620462046,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-01-25/2022-01-31,52,50,63,True,2,
CH,2022-02-07,623,13,3452.0,0.0037659327925840093,0.0037659327925840093,2022-01-24,1212000,51.4026402640264,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-02-01/2022-02-07,53,50,63,True,3,
CH,2022-02-14,229,9,1571.0,0.005728835136855506,0.005728835136855506,2022-01-31,1212000,18.894389438943893,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-02-08/2022-02-14,54,50,63,True,4,
CH,2022-02-21,165,4,623.0,0.006420545746388443,0.006420545746388443,2022-02-07,1212000,13.613861386138614,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-02-15/2022-02-21,55,50,63,True,5,
CH,2022-02-28,71,0,229.0,0.0,0.0,2022-02-14,1212000,5.858085808580858,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-02-22/2022-02-28,56,50,63,True,6,
CH,2022-03-07,57,0,165.0,0.0,0.0,2022-02-21,1212000,4.702970297029703,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-03-01/2022-03-07,57,50,63,True,7,
CT,2021-10-25,205,5,124.0,0.04032258064516129,0.04032258064516129,2021-10-11,29607000,0.6924038234201372,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-10-19/2021-10-25,38,50,63,False,0,0.0
CT,2021-11-01,120,7,193.0,0.03626943005181347,0.03626943005181347,2021-10-18,29607000,0.4053095551727632,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-10-26/2021-11-01,39,50,63,False,0,1.0
CT,2021-11-08,186,4,205.0,0.01951219512195122,0.01951219512195122,2021-10-25,29607000,0.6282298105177829,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-11-02/2021-11-08,40,50,63,False,0,2.0
CT,2021-11-15,184,4,120.0,0.03333333333333333,0.03333333333333333,2021-11-01,29607000,0.6214746512649035,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-11-09/2021-11-15,41,50,63,False,0,3.0
CT,2021-11-22,221,1,186.0,0.005376344086021506,0.005376344086021506,2021-11-08,29607000,0.7464450974431722,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-11-16/2021-11-22,42,50,63,False,0,4.0
CT,2021-11-29,204,0,184.0,0.0,0.0,2021-11-15,29607000,0.6890262437936974,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-11-23/2021-11-29,43,50,63,False,0,5.0
CT,2021-12-06,245,1,221.0,0.004524886877828055,0.004524886877828055,2021-11-22,29607000,0.8275070084777248,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-11-30/2021-12-06,44,50,63,False,0,6.0
CT,2021-12-13,187,1,204.0,0.004901960784313725,0.004901960784313725,2021-11-29,29607000,0.6316073901442226,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-12-07/2021-12-13,45,50,63,False,0,7.0
CT,2021-12-20,224,2,245.0,0.00816326530612245,0.00816326530612245,2021-12-06,29607000,0.7565778363224913,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-12-14/2021-12-20,46,50,63,False,0,8.0
CT,2021-12-27,1133,4,187.0,0.0213903743315508,0.0213903743315508,2021-12-13,29607000,3.8267977167561726,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-12-21/2021-12-27,47,50,63,False,0,9.0
CT,2022-01-03,14557,14,224.0,0.0625,0.05652732069278897,2021-12-20,29607000,49.16742662208262,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-12-28/2022-01-03,48,50,63,False,0,10.0
CT,2022-01-10,36403,39,1133.0,0.03442188879082083,0.03442188879082083,2021-12-27,29607000,122.95403114128416,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-01-04/2022-01-10,49,50,63,False,0,11.0
CT,2022-01-17,35993,73,14557.0,0.005014769526688191,0.005014769526688191,2022-01-03,29607000,121.56922349444389,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-01-11/2022-01-17,50,50,63,True,0,
CT,2022-01-24,27461,107,36403.0,0.0029393181880614234,0.0029393181880614234,2022-01-10,29607000,92.75171412166041,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-01-18/2022-01-24,51,50,63,True,1,
CT,2022-01-31,16005,103,35993.0,0.0028616675464673688,0.0028616675464673688,2022-01-17,29607000,54.05816192116729,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-01-25/2022-01-31,52,50,63,True,2,
CT,2022-02-07,7098,69,27461.0,0.0025126543097483706,0.0025126543097483706,2022-01-24,29607000,23.974060188468943,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-02-01/2022-02-07,53,50,63,True,3,
CT,2022-02-14,3129,15,16005.0,0.0009372071227741331,0.0009372071227741331,2022-01-31,29607000,10.5684466511298,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-02-08/2022-02-14,54,50,63,True,4,
CT,2022-02-21,1405,6,7098.0,0.0008453085376162299,0.0008453085376162299,2022-02-07,29607000,4.7454993751477685,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-02-15/2022-02-21,55,50,63,True,5,
CT,2022-02-28,679,5,3129.0,0.0015979546180888463,0.0015979546180888463,2022-02-14,29607000,2.293376566352552,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-02-22/2022-02-28,56,50,63,True,6,
CT,2022-03-07,313,2,1405.0,0.0014234875444839859,0.0014234875444839859,2022-02-21,29607000,1.0571824230756242,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-03-01/2022-03-07,57,50,63,True,7,
CT,2022-03-14,118,0,679.0,0.0,0.0,2022-02-28,29607000,0.3985543959198838,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-03-08/2022-03-14,58,50,63,True,8,
CT,2022-03-21,153,0,313.0,0.0,0.0,2022-03-07,29607000,0.5167696828452731,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-03-15/2022-03-21,59,50,63,True,9,
CT,2022-03-28,88,0,118.0,0.0,0.0,2022-03-14,29607000,0.297227007126693,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-03-22/2022-03-28,60,50,63,True,10,
CT,2022-04-04,44,0,153.0,0.0,0.0,2022-03-21,29607000,0.1486135035633465,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-03-29/2022-04-04,61,50,63,True,11,
DL,2021-10-25,267,0,195.0,0.0,0.0,2021-10-11,20703000,1.289668164034198,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-10-19/2021-10-25,38,50,63,False,0,0.0
DL,2021-11-01,248,0,213.0,0.0,0.0,2021-10-18,20703000,1.1978940250205286,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-10-26/2021-11-01,39,50,63,False,0,1.0
DL,2021-11-08,306,3,267.0,0.011235955056179775,0.011235955056179775,2021-10-25,20703000,1.4780466599043618,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-11-02/2021-11-08,40,50,63,False,0,2.0
DL,2021-11-15,242,1,248.0,0.004032258064516129,0.004032258064516129,2021-11-01,20703000,1.16891271796358,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-11-09/2021-11-15,41,50,63,False,0,3.0
DL,2021-11-22,200,2,306.0,0.006535947712418301,0.006535947712418301,2021-11-08,20703000,0.9660435685649422,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-11-16/2021-11-22,42,50,63,False,0,4.0
DL,2021-11-29,492,1,242.0,0.004132231404958678,0.004132231404958678,2021-11-15,20703000,2.376467178669758,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-11-23/2021-11-29,43,50,63,False,0,5.0
DL,2021-12-06,360,2,200.0,0.01,0.01,2021-11-22,20703000,1.7388784234168961,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-11-30/2021-12-06,44,50,63,False,0,6.0
DL,2021-12-13,479,1,492.0,0.0020325203252032522,0.0020325203252032522,2021-11-29,20703000,2.3136743467130367,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-12-07/2021-12-13,45,50,63,False,0,7.0
DL,2021-12-20,1155,4,360.0,0.011111111111111112,0.011111111111111112,2021-12-06,20703000,5.578901608462542,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-12-14/2021-12-20,46,50,63,False,0,8.0
DL,2021-12-27,10769,4,479.0,0.008350730688935281,0.008350730688935281,2021-12-13,20703000,52.016615949379315,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-12-21/2021-12-27,47,50,63,False,0,9.0
DL,2022-01-03,95609,51,1155.0,0.04415584415584416,0.04415584415584416,2021-12-20,20703000,461.8122977346278,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-12-28/2022-01-03,48,50,63,False,0,10.0
DL,2022-01-10,160240,203,10769.0,0.018850403937227225,0.018850403937227225,2021-12-27,20703000,773.9941071342317,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-01-04/2022-01-10,49,50,63,False,0,11.0
DL,2022-01-17,81741,257,95609.0,0.0026880314614732923,0.0026880314614732923,2022-01-03,20703000,394.82683669033474,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-01-11/2022-01-17,50,50,63,True,0,
DL,2022-01-24,35778,207,160240.0,0.0012918122815776336,0.0012918122815776336,2022-01-10,20703000,172.81553398058253,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-01-18/2022-01-24,51,50,63,True,1,
DL,2022-01-31,16444,156,81741.0,0.0019084669871912503,0.0019084669871912503,2022-01-17,20703000,79.42810220740955,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-01-25/2022-01-31,52,50,63,True,2,
DL,2022-02-07,7387,89,35778.0,0.0024875621890547263,0.0024875621890547263,2022-01-24,20703000,35.68081920494614,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-02-01/2022-02-07,53,50,63,True,3,
DL,2022-02-14,4751,29,16444.0,0.001763561177329117,0.001763561177329117,2022-01-31,20703000,22.948364971260204,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-02-08/2022-02-14,54,50,63,True,4,
DL,2022-02-21,3563,21,7387.0,0.002842832002165967,0.002842832002165967,2022-02-07,20703000,17.210066173984448,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-02-15/2022-02-21,55,50,63,True,5,
DL,2022-02-28,2078,12,4751.0,0.0025257840454641126,0.0025257840454641126,2022-02-14,20703000,10.03719267738975,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-02-22/2022-02-28,56,50,63,True,6,
DL,2022-03-07,1222,7,3563.0,0.0019646365422396855,0.0019646365422396855,2022-02-21,20703000,5.902526203931797,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-03-01/2022-03-07,57,50,63,True,7,
DL,2022-03-14,857,6,2078.0,0.0028873917228103944,0.0028873917228103944,2022-02-28,20703000,4.139496691300778,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-03-08/2022-03-14,58,50,63,True,8,
DL,2022-03-21,758,4,1222.0,0.0032733224222585926,0.0032733224222585926,2022-03-07,20703000,3.6613051248611317,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-03-15/2022-03-21,59,50,63,True,9,
