State,WeekStart,New_Confirmed_wk,New_Deceased_wk,Cases_lag,CFR,CFR_wins,InfectionWeek,Population,Cases_per100k,rollout_date,post_start,post_end,Uptake270_per100,CalendarWeek,EventWeek,post_start_w,post_end_w,Post,PostWeek,PreWeek
AR,2021-11-08,40,0,102.0,0.0,0.0,2021-10-18,1537000,2.6024723487312946,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2021-11-02/2021-11-08,39,50,63,False,0,1.0
AR,2022-01-24,2678,4,215.0,0.018604651162790697,0.018604651162790697,2022-01-03,1537000,174.2355237475602,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-01-18/2022-01-24,50,50,63,True,0,
AR,2022-01-31,1397,5,1075.0,0.004651162790697674,0.004651162790697674,2022-01-10,1537000,90.89134677944047,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-01-25/2022-01-31,51,50,63,True,1,
AR,2022-02-07,525,3,2771.0,0.0010826416456153013,0.0010826416456153013,2022-01-17,1537000,34.15744957709825,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-02-01/2022-02-07,52,50,63,True,2,
AR,2022-02-14,275,2,2678.0,0.0007468259895444362,0.0007468259895444362,2022-01-24,1537000,17.89199739752765,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-02-08/2022-02-14,53,50,63,True,3,
AR,2022-02-21,134,0,1397.0,0.0,0.0,2022-01-31,1537000,8.718282368249836,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-02-15/2022-02-21,54,50,63,True,4,
AR,2022-02-28,53,0,525.0,0.0,0.0,2022-02-07,1537000,3.4482758620689657,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-02-22/2022-02-28,55,50,63,True,5,
AR,2022-03-07,16,0,275.0,0.0,0.0,2022-02-14,1537000,1.040988939492518,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-03-01/2022-03-07,56,50,63,True,6,
AR,2022-03-14,2,0,134.0,0.0,0.0,2022-02-21,1537000,0.13012361743656475,2021-01-16,2022-01-06,2022-04-06,6295.736369551074,2022-03-08/2022-03-14,57,50,63,True,7,
AS,2021-11-01,1626,31,1499.0,0.02068045363575717,0.02068045363575717,2021-10-11,35155000,4.625231119328688,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-10-26/2021-11-01,38,50,63,False,0,0.0
AS,2021-11-08,1642,21,2121.0,0.009900990099009901,0.009900990099009901,2021-10-18,35155000,4.670743848670175,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-11-02/2021-11-08,39,50,63,False,0,1.0
AS,2021-11-15,1469,23,2056.0,0.011186770428015564,0.011186770428015564,2021-10-25,35155000,4.178637462665339,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-11-09/2021-11-15,40,50,63,False,0,2.0
AS,2021-11-22,1186,20,1626.0,0.012300123001230012,0.012300123001230012,2021-11-01,35155000,3.373631062437776,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-11-16/2021-11-22,41,50,63,False,0,3.0
AS,2021-11-29,1008,28,1642.0,0.01705237515225335,0.01705237515225335,2021-11-08,35155000,2.8673019485137248,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-11-23/2021-11-29,42,50,63,False,0,4.0
AS,2021-12-06,999,13,1469.0,0.008849557522123894,0.008849557522123894,2021-11-15,35155000,2.841701038259138,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-11-30/2021-12-06,43,50,63,False,0,5.0
AS,2021-12-13,917,14,1186.0,0.011804384485666104,0.011804384485666104,2021-11-22,35155000,2.6084483003840138,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-12-07/2021-12-13,44,50,63,False,0,6.0
AS,2021-12-20,642,9,1008.0,0.008928571428571428,0.008928571428571428,2021-11-29,35155000,1.826198264827194,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-12-14/2021-12-20,45,50,63,False,0,7.0
AS,2021-12-27,937,9,999.0,0.009009009009009009,0.009009009009009009,2021-12-06,35155000,2.665339212060873,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-12-21/2021-12-27,46,50,63,False,0,8.0
AS,2022-01-03,5670,16,917.0,0.017448200654307525,0.017448200654307525,2021-12-13,35155000,16.128573460389703,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2021-12-28/2022-01-03,47,50,63,False,0,9.0
AS,2022-01-10,19994,25,642.0,0.03894080996884735,0.03894080996884735,2021-12-20,35155000,56.873844403356564,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-01-04/2022-01-10,48,50,63,False,0,10.0
AS,2022-01-17,46076,95,937.0,0.10138740661686232,0.10119608506650703,2021-12-27,35155000,131.0652823211492,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-01-11/2022-01-17,49,50,63,False,0,11.0
AS,2022-01-24,21784,141,5670.0,0.02486772486772487,0.02486772486772487,2022-01-03,35155000,61.9655809984355,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-01-18/2022-01-24,50,50,63,True,0,
AS,2022-01-31,6785,119,19994.0,0.005951785535660698,0.005951785535660698,2022-01-10,35155000,19.300241786374627,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-01-25/2022-01-31,51,50,63,True,1,
AS,2022-02-07,2115,44,46076.0,0.0009549440055560378,0.0009549440055560378,2022-01-17,35155000,6.016213909827905,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-02-01/2022-02-07,52,50,63,True,2,
AS,2022-02-14,454,26,21784.0,0.0011935365405802423,0.0011935365405802423,2022-01-24,35155000,1.2914236950647133,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-02-08/2022-02-14,53,50,63,True,3,
AS,2022-02-21,161,7,6785.0,0.0010316875460574797,0.0010316875460574797,2022-01-31,35155000,0.4579718389987199,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-02-15/2022-02-21,54,50,63,True,4,
AS,2022-02-28,51,1,2115.0,0.00047281323877068556,0.00047281323877068556,2022-02-07,35155000,0.14507182477599204,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-02-22/2022-02-28,55,50,63,True,5,
AS,2022-03-07,10,0,454.0,0.0,0.0,2022-02-14,35155000,0.02844545583842981,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-03-01/2022-03-07,56,50,63,True,6,
AS,2022-03-14,19,0,161.0,0.0,0.0,2022-02-21,35155000,0.05404636609301664,2021-01-16,2022-01-06,2022-04-06,4600.382597070118,2022-03-08/2022-03-14,57,50,63,True,7,
BR,2022-01-17,24395,49,1073.0,0.045666356011183594,0.045666356011183594,2021-12-27,123695000,19.721896600509318,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-01-11/2022-01-17,49,50,63,False,0,11.0
BR,2022-01-24,11531,36,17871.0,0.0020144367970454926,0.0020144367970454926,2022-01-03,123695000,9.322122963741462,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-01-18/2022-01-24,50,50,63,True,0,
BR,2022-01-31,4259,15,41727.0,0.00035947947372205047,0.00035947947372205047,2022-01-10,123695000,3.443146448926796,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-01-25/2022-01-31,51,50,63,True,1,
BR,2022-02-07,1639,15,24395.0,0.0006148800983808157,0.0006148800983808157,2022-01-17,123695000,1.3250333481547354,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-02-01/2022-02-07,52,50,63,True,2,
BR,2022-02-14,728,4,11531.0,0.0003468909895065476,0.0003468909895065476,2022-01-24,123695000,0.5885444035733053,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-02-08/2022-02-14,53,50,63,True,3,
BR,2022-02-21,383,0,4259.0,0.0,0.0,2022-01-31,123695000,0.30963256396782407,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-02-15/2022-02-21,54,50,63,True,4,
BR,2022-02-28,211,0,1639.0,0.0,0.0,2022-02-07,123695000,0.17058086422248273,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-02-22/2022-02-28,55,50,63,True,5,
BR,2022-03-07,98,0,728.0,0.0,0.0,2022-02-14,123695000,0.07922713125025263,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-03-01/2022-03-07,56,50,63,True,6,
BR,2022-03-14,45,0,383.0,0.0,0.0,2022-02-21,123695000,0.03637980516593233,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-03-08/2022-03-14,57,50,63,True,7,
BR,2022-03-21,37,1,211.0,0.004739336492890996,0.004739336492890996,2022-02-28,123695000,0.029912284247544364,2021-01-16,2022-01-06,2022-04-06,3086.874133958527,2022-03-15/2022-03-21,58,50,63,True,8,
CH,2021-12-27,287,1,145.0,0.006896551724137931,0.006896551724137931,2021-12-06,1212000,23.67986798679868,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2021-12-21/2021-12-27,46,50,63,False,0,8.0
CH,2022-01-17,8064,15,287.0,0.05226480836236934,0.04040400476337497,2021-12-27,1212000,665.3465346534654,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-01-11/2022-01-17,49,50,63,False,0,11.0
CH,2022-01-24,3452,16,2360.0,0.006779661016949152,0.006779661016949152,2022-01-03,1212000,284.81848184818483,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-01-18/2022-01-24,50,50,63,True,0,
CH,2022-01-31,1571,21,9207.0,0.002280873248615184,0.002280873248615184,2022-01-10,1212000,129.6204620462046,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-01-25/2022-01-31,51,50,63,True,1,
CH,2022-02-07,623,13,8064.0,0.0016121031746031745,0.0016121031746031745,2022-01-17,1212000,51.4026402640264,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-02-01/2022-02-07,52,50,63,True,2,
CH,2022-02-14,229,9,3452.0,0.002607184241019699,0.002607184241019699,2022-01-24,1212000,18.894389438943893,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-02-08/2022-02-14,53,50,63,True,3,
CH,2022-02-21,165,4,1571.0,0.002546148949713558,0.002546148949713558,2022-01-31,1212000,13.613861386138614,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-02-15/2022-02-21,54,50,63,True,4,
CH,2022-02-28,71,0,623.0,0.0,0.0,2022-02-07,1212000,5.858085808580858,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-02-22/2022-02-28,55,50,63,True,5,
CH,2022-03-07,57,0,229.0,0.0,0.0,2022-02-14,1212000,4.702970297029703,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-03-01/2022-03-07,56,50,63,True,6,
CH,2022-03-14,28,0,165.0,0.0,0.0,2022-02-21,1212000,2.31023102310231,2021-01-16,2022-01-06,2022-04-06,8183.245627062706,2022-03-08/2022-03-14,57,50,63,True,7,
CT,2021-11-01,120,7,124.0,0.056451612903225805,0.056451612903225805,2021-10-11,29607000,0.4053095551727632,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-10-26/2021-11-01,38,50,63,False,0,0.0
CT,2021-11-08,186,4,193.0,0.02072538860103627,0.02072538860103627,2021-10-18,29607000,0.6282298105177829,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-11-02/2021-11-08,39,50,63,False,0,1.0
CT,2021-11-15,184,4,205.0,0.01951219512195122,0.01951219512195122,2021-10-25,29607000,0.6214746512649035,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-11-09/2021-11-15,40,50,63,False,0,2.0
CT,2021-11-22,221,1,120.0,0.008333333333333333,0.008333333333333333,2021-11-01,29607000,0.7464450974431722,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-11-16/2021-11-22,41,50,63,False,0,3.0
CT,2021-11-29,204,0,186.0,0.0,0.0,2021-11-08,29607000,0.6890262437936974,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-11-23/2021-11-29,42,50,63,False,0,4.0
CT,2021-12-06,245,1,184.0,0.005434782608695652,0.005434782608695652,2021-11-15,29607000,0.8275070084777248,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-11-30/2021-12-06,43,50,63,False,0,5.0
CT,2021-12-13,187,1,221.0,0.004524886877828055,0.004524886877828055,2021-11-22,29607000,0.6316073901442226,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-12-07/2021-12-13,44,50,63,False,0,6.0
CT,2021-12-20,224,2,204.0,0.00980392156862745,0.00980392156862745,2021-11-29,29607000,0.7565778363224913,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-12-14/2021-12-20,45,50,63,False,0,7.0
CT,2021-12-27,1133,4,245.0,0.0163265306122449,0.0163265306122449,2021-12-06,29607000,3.8267977167561726,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-12-21/2021-12-27,46,50,63,False,0,8.0
CT,2022-01-03,14557,14,187.0,0.0748663101604278,0.0748663101604278,2021-12-13,29607000,49.16742662208262,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2021-12-28/2022-01-03,47,50,63,False,0,9.0
CT,2022-01-10,36403,39,224.0,0.17410714285714285,0.09401036425318246,2021-12-20,29607000,122.95403114128416,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-01-04/2022-01-10,48,50,63,False,0,10.0
CT,2022-01-17,35993,73,1133.0,0.06443071491615181,0.06443071491615181,2021-12-27,29607000,121.56922349444389,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-01-11/2022-01-17,49,50,63,False,0,11.0
CT,2022-01-24,27461,107,14557.0,0.0073504156076114584,0.0073504156076114584,2022-01-03,29607000,92.75171412166041,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-01-18/2022-01-24,50,50,63,True,0,
CT,2022-01-31,16005,103,36403.0,0.002829437134302118,0.002829437134302118,2022-01-10,29607000,54.05816192116729,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-01-25/2022-01-31,51,50,63,True,1,
CT,2022-02-07,7098,69,35993.0,0.0019170394243325092,0.0019170394243325092,2022-01-17,29607000,23.974060188468943,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-02-01/2022-02-07,52,50,63,True,2,
CT,2022-02-14,3129,15,27461.0,0.0005462291977713848,0.0005462291977713848,2022-01-24,29607000,10.5684466511298,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-02-08/2022-02-14,53,50,63,True,3,
CT,2022-02-21,1405,6,16005.0,0.00037488284910965324,0.00037488284910965324,2022-01-31,29607000,4.7454993751477685,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-02-15/2022-02-21,54,50,63,True,4,
CT,2022-02-28,679,5,7098.0,0.0007044237813468582,0.0007044237813468582,2022-02-07,29607000,2.293376566352552,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-02-22/2022-02-28,55,50,63,True,5,
CT,2022-03-07,313,2,3129.0,0.0006391818472355385,0.0006391818472355385,2022-02-14,29607000,1.0571824230756242,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-03-01/2022-03-07,56,50,63,True,6,
CT,2022-03-14,118,0,1405.0,0.0,0.0,2022-02-21,29607000,0.3985543959198838,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-03-08/2022-03-14,57,50,63,True,7,
CT,2022-03-21,153,0,679.0,0.0,0.0,2022-02-28,29607000,0.5167696828452731,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-03-15/2022-03-21,58,50,63,True,8,
CT,2022-03-28,88,0,313.0,0.0,0.0,2022-03-07,29607000,0.297227007126693,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-03-22/2022-03-28,59,50,63,True,9,
CT,2022-04-04,44,0,118.0,0.0,0.0,2022-03-14,29607000,0.1486135035633465,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-03-29/2022-04-04,60,50,63,True,10,
CT,2022-04-11,15,0,153.0,0.0,0.0,2022-03-21,29607000,0.0506636943965954,2021-01-16,2022-01-06,2022-04-06,5104.390738676664,2022-04-05/2022-04-11,61,50,63,True,11,
DL,2021-11-01,248,0,195.0,0.0,0.0,2021-10-11,20703000,1.1978940250205286,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-10-26/2021-11-01,38,50,63,False,0,0.0
DL,2021-11-08,306,3,213.0,0.014084507042253521,0.014084507042253521,2021-10-18,20703000,1.4780466599043618,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-11-02/2021-11-08,39,50,63,False,0,1.0
DL,2021-11-15,242,1,267.0,0.003745318352059925,0.003745318352059925,2021-10-25,20703000,1.16891271796358,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-11-09/2021-11-15,40,50,63,False,0,2.0
DL,2021-11-22,200,2,248.0,0.008064516129032258,0.008064516129032258,2021-11-01,20703000,0.9660435685649422,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-11-16/2021-11-22,41,50,63,False,0,3.0
DL,2021-11-29,492,1,306.0,0.0032679738562091504,0.0032679738562091504,2021-11-08,20703000,2.376467178669758,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-11-23/2021-11-29,42,50,63,False,0,4.0
DL,2021-12-06,360,2,242.0,0.008264462809917356,0.008264462809917356,2021-11-15,20703000,1.7388784234168961,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-11-30/2021-12-06,43,50,63,False,0,5.0
DL,2021-12-13,479,1,200.0,0.005,0.005,2021-11-22,20703000,2.3136743467130367,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-12-07/2021-12-13,44,50,63,False,0,6.0
DL,2021-12-20,1155,4,492.0,0.008130081300813009,0.008130081300813009,2021-11-29,20703000,5.578901608462542,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-12-14/2021-12-20,45,50,63,False,0,7.0
DL,2021-12-27,10769,4,360.0,0.011111111111111112,0.011111111111111112,2021-12-06,20703000,52.016615949379315,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-12-21/2021-12-27,46,50,63,False,0,8.0
DL,2022-01-03,95609,51,479.0,0.10647181628392484,0.10647181628392484,2021-12-13,20703000,461.8122977346278,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2021-12-28/2022-01-03,47,50,63,False,0,9.0
DL,2022-01-10,160240,203,1155.0,0.17575757575757575,0.13653845595022066,2021-12-20,20703000,773.9941071342317,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-01-04/2022-01-10,48,50,63,False,0,10.0
DL,2022-01-17,81741,257,10769.0,0.02386479710279506,0.02386479710279506,2021-12-27,20703000,394.82683669033474,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-01-11/2022-01-17,49,50,63,False,0,11.0
DL,2022-01-24,35778,207,95609.0,0.0021650681421205116,0.0021650681421205116,2022-01-03,20703000,172.81553398058253,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-01-18/2022-01-24,50,50,63,True,0,
DL,2022-01-31,16444,156,160240.0,0.0009735396904643035,0.0009735396904643035,2022-01-10,20703000,79.42810220740955,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-01-25/2022-01-31,51,50,63,True,1,
DL,2022-02-07,7387,89,81741.0,0.0010888048837180851,0.0010888048837180851,2022-01-17,20703000,35.68081920494614,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-02-01/2022-02-07,52,50,63,True,2,
DL,2022-02-14,4751,29,35778.0,0.0008105539717144614,0.0008105539717144614,2022-01-24,20703000,22.948364971260204,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-02-08/2022-02-14,53,50,63,True,3,
DL,2022-02-21,3563,21,16444.0,0.0012770615422038434,0.0012770615422038434,2022-01-31,20703000,17.210066173984448,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-02-15/2022-02-21,54,50,63,True,4,
DL,2022-02-28,2078,12,7387.0,0.001624475429809124,0.001624475429809124,2022-02-07,20703000,10.03719267738975,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-02-22/2022-02-28,55,50,63,True,5,
DL,2022-03-07,1222,7,4751.0,0.0014733740265207324,0.0014733740265207324,2022-02-14,20703000,5.902526203931797,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-03-01/2022-03-07,56,50,63,True,6,
DL,2022-03-14,857,6,3563.0,0.0016839741790625876,0.0016839741790625876,2022-02-21,20703000,4.139496691300778,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-03-08/2022-03-14,57,50,63,True,7,
DL,2022-03-21,758,4,2078.0,0.0019249278152069298,0.0019249278152069298,2022-02-28,20703000,3.6613051248611317,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-03-15/2022-03-21,58,50,63,True,8,
DL,2022-03-28,751,2,1222.0,0.0016366612111292963,0.0016366612111292963,2022-03-07,20703000,3.6274935999613582,2021-01-16,2022-01-06,2022-04-06,6314.174670337632,2022-03-22/2022-03-28,59,50,63,True,9,
