State,WeekStart,New_Confirmed_wk,New_Deceased_wk,Cases_lag,CFR,CFR_wins,InfectionWeek,Population,Cases_per100k,rollout_date,post_start,post_end,Uptake180_per100,CalendarWeek,EventWeek,post_start_w,post_end_w,Post,PostWeek,PreWeek
AP,2021-10-11,3220,53,8151.0,0.006502269660164397,0.006502269660164397,2021-09-20,52849000,6.092830517133721,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-10-05/2021-10-11,35,37,50,False,0,10.0
AP,2021-10-18,3105,36,5922.0,0.0060790273556231,0.0060790273556231,2021-09-27,52849000,5.875229427236087,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-10-12/2021-10-18,36,37,50,False,0,11.0
AP,2021-10-25,2873,30,4489.0,0.006683002895967922,0.006683002895967922,2021-10-04,52849000,5.436242880659994,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-10-19/2021-10-25,37,37,50,True,0,
AP,2021-11-01,1791,24,3220.0,0.007453416149068323,0.007453416149068323,2021-10-11,52849000,3.3889004522318302,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-10-26/2021-11-01,38,37,50,True,1,
AP,2021-11-08,1737,18,3105.0,0.005797101449275362,0.005797101449275362,2021-10-18,52849000,3.2867225491494634,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-11-02/2021-11-08,39,37,50,True,2,
AP,2021-11-15,1266,11,2873.0,0.0038287504350852765,0.0038287504350852765,2021-10-25,52849000,2.395504172264376,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-11-09/2021-11-15,40,37,50,True,3,
AP,2021-11-22,1380,12,1791.0,0.006700167504187605,0.006700167504187605,2021-11-01,52849000,2.6112130787715944,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-11-16/2021-11-22,41,37,50,True,4,
AP,2021-11-29,1106,14,1737.0,0.008059873344847437,0.008059873344847437,2021-11-08,52849000,2.0927548297981042,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-11-23/2021-11-29,42,37,50,True,5,
AP,2021-12-06,1138,14,1266.0,0.011058451816745656,0.011058451816745656,2021-11-15,52849000,2.1533046982913584,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-11-30/2021-12-06,43,37,50,True,6,
AP,2021-12-13,936,13,1380.0,0.009420289855072464,0.009420289855072464,2021-11-22,52849000,1.7710836534276901,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-12-07/2021-12-13,44,37,50,True,7,
AP,2021-12-20,688,11,1106.0,0.009945750452079566,0.009945750452079566,2021-11-29,52849000,1.3018221726049688,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-12-14/2021-12-20,45,37,50,True,8,
AP,2021-12-27,994,7,1138.0,0.006151142355008787,0.006151142355008787,2021-12-06,52849000,1.8808302900717135,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-12-21/2021-12-27,46,37,50,True,9,
AP,2022-01-03,4373,8,936.0,0.008547008547008548,0.008547008547008548,2021-12-13,52849000,8.27451796628129,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2021-12-28/2022-01-03,47,37,50,True,10,
AP,2022-01-10,24421,5,688.0,0.007267441860465116,0.007267441860465116,2021-12-20,52849000,46.20901057730515,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2022-01-04/2022-01-10,48,37,50,True,11,
AP,2022-01-17,74354,32,994.0,0.03219315895372234,0.03219315895372234,2021-12-27,52849000,140.69140381085737,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2022-01-11/2022-01-17,49,37,50,True,12,
AP,2022-01-24,89857,64,4373.0,0.014635261833981249,0.014635261833981249,2022-01-03,52849000,170.02592291244866,2021-01-16,2021-10-08,2022-01-06,1584.5293591174857,2022-01-18/2022-01-24,50,37,50,True,13,
AR,2021-08-02,1810,11,3005.0,0.003660565723793677,0.003660565723793677,2021-07-12,1537000,117.7618737800911,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-07-27/2021-08-02,25,37,50,False,0,0.0
AR,2021-08-09,1278,10,3045.0,0.003284072249589491,0.003284072249589491,2021-07-19,1537000,83.14899154196486,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-08-03/2021-08-09,26,37,50,False,0,1.0
AR,2021-08-16,866,7,2393.0,0.0029251984956122023,0.0029251984956122023,2021-07-26,1537000,56.34352635003253,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-08-10/2021-08-16,27,37,50,False,0,2.0
AR,2021-08-23,656,1,1810.0,0.0005524861878453039,0.0005524861878453039,2021-08-02,1537000,42.680546519193236,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-08-17/2021-08-23,28,37,50,False,0,3.0
AR,2021-08-30,468,4,1278.0,0.003129890453834116,0.003129890453834116,2021-08-09,1537000,30.44892648015615,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-08-24/2021-08-30,29,37,50,False,0,4.0
AR,2021-09-06,394,6,866.0,0.006928406466512702,0.006928406466512702,2021-08-16,1537000,25.634352635003253,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-08-31/2021-09-06,30,37,50,False,0,5.0
AR,2021-09-13,338,1,656.0,0.001524390243902439,0.001524390243902439,2021-08-23,1537000,21.990891346779442,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-09-07/2021-09-13,31,37,50,False,0,6.0
AR,2021-09-20,282,3,468.0,0.00641025641025641,0.00641025641025641,2021-08-30,1537000,18.347430058555627,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-09-14/2021-09-20,32,37,50,False,0,7.0
AR,2021-09-27,373,3,394.0,0.007614213197969543,0.007614213197969543,2021-09-06,1537000,24.268054651919325,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-09-21/2021-09-27,33,37,50,False,0,8.0
AR,2021-10-04,175,3,338.0,0.008875739644970414,0.008875739644970414,2021-09-13,1537000,11.385816525699415,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-09-28/2021-10-04,34,37,50,False,0,9.0
AR,2021-10-11,87,0,282.0,0.0,0.0,2021-09-20,1537000,5.660377358490566,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-10-05/2021-10-11,35,37,50,False,0,10.0
AR,2021-10-18,102,0,373.0,0.0,0.0,2021-09-27,1537000,6.636304489264802,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-10-12/2021-10-18,36,37,50,False,0,11.0
AR,2021-10-25,66,0,175.0,0.0,0.0,2021-10-04,1537000,4.2940793754066355,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-10-19/2021-10-25,37,37,50,True,0,
AR,2021-11-08,40,0,102.0,0.0,0.0,2021-10-18,1537000,2.6024723487312946,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2021-11-02/2021-11-08,39,37,50,True,2,
AR,2022-01-24,2678,4,215.0,0.018604651162790697,0.018604651162790697,2022-01-03,1537000,174.2355237475602,2021-01-16,2021-10-08,2022-01-06,2112.2746258946,2022-01-18/2022-01-24,50,37,50,True,13,
AS,2021-08-02,7118,112,13620.0,0.008223201174743025,0.008223201174743025,2021-07-12,35155000,20.247475465794338,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-07-27/2021-08-02,25,37,50,False,0,0.0
AS,2021-08-09,5799,105,11208.0,0.00936830835117773,0.00936830835117773,2021-07-19,35155000,16.495519840705448,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-08-03/2021-08-09,26,37,50,False,0,1.0
AS,2021-08-16,4535,84,8491.0,0.00989282769991756,0.00989282769991756,2021-07-26,35155000,12.900014222727918,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-08-10/2021-08-16,27,37,50,False,0,2.0
AS,2021-08-23,3884,64,7118.0,0.00899128968811464,0.00899128968811464,2021-08-02,35155000,11.048215047646138,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-08-17/2021-08-23,28,37,50,False,0,3.0
AS,2021-08-30,3662,59,5799.0,0.010174167959993102,0.010174167959993102,2021-08-09,35155000,10.416725928032996,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-08-24/2021-08-30,29,37,50,False,0,4.0
AS,2021-09-06,3125,52,4535.0,0.011466372657111356,0.011466372657111356,2021-08-16,35155000,8.889204949509315,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-08-31/2021-09-06,30,37,50,False,0,5.0
AS,2021-09-13,2863,46,3884.0,0.01184346035015448,0.01184346035015448,2021-08-23,35155000,8.143934006542455,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-09-07/2021-09-13,31,37,50,False,0,6.0
AS,2021-09-20,2651,46,3662.0,0.012561441835062807,0.012561441835062807,2021-08-30,35155000,7.540890342767743,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-09-14/2021-09-20,32,37,50,False,0,7.0
AS,2021-09-27,2286,38,3125.0,0.01216,0.01216,2021-09-06,35155000,6.502631204665055,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-09-21/2021-09-27,33,37,50,False,0,8.0
AS,2021-10-04,2064,45,2863.0,0.015717778553964373,0.015717778553964373,2021-09-13,35155000,5.871142085051913,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-09-28/2021-10-04,34,37,50,False,0,9.0
AS,2021-10-11,1499,24,2651.0,0.009053187476423991,0.009053187476423991,2021-09-20,35155000,4.263973830180628,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-10-05/2021-10-11,35,37,50,False,0,10.0
AS,2021-10-18,2121,23,2286.0,0.010061242344706912,0.010061242344706912,2021-09-27,35155000,6.0332811833309625,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-10-12/2021-10-18,36,37,50,False,0,11.0
AS,2021-10-25,2056,24,2064.0,0.011627906976744186,0.011627906976744186,2021-10-04,35155000,5.848385720381169,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-10-19/2021-10-25,37,37,50,True,0,
AS,2021-11-01,1626,31,1499.0,0.02068045363575717,0.02068045363575717,2021-10-11,35155000,4.625231119328688,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-10-26/2021-11-01,38,37,50,True,1,
AS,2021-11-08,1642,21,2121.0,0.009900990099009901,0.009900990099009901,2021-10-18,35155000,4.670743848670175,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-11-02/2021-11-08,39,37,50,True,2,
AS,2021-11-15,1469,23,2056.0,0.011186770428015564,0.011186770428015564,2021-10-25,35155000,4.178637462665339,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-11-09/2021-11-15,40,37,50,True,3,
AS,2021-11-22,1186,20,1626.0,0.012300123001230012,0.012300123001230012,2021-11-01,35155000,3.373631062437776,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-11-16/2021-11-22,41,37,50,True,4,
AS,2021-11-29,1008,28,1642.0,0.01705237515225335,0.01705237515225335,2021-11-08,35155000,2.8673019485137248,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-11-23/2021-11-29,42,37,50,True,5,
AS,2021-12-06,999,13,1469.0,0.008849557522123894,0.008849557522123894,2021-11-15,35155000,2.841701038259138,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-11-30/2021-12-06,43,37,50,True,6,
AS,2021-12-13,917,14,1186.0,0.011804384485666104,0.011804384485666104,2021-11-22,35155000,2.6084483003840138,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-12-07/2021-12-13,44,37,50,True,7,
AS,2021-12-20,642,9,1008.0,0.008928571428571428,0.008928571428571428,2021-11-29,35155000,1.826198264827194,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-12-14/2021-12-20,45,37,50,True,8,
AS,2021-12-27,937,9,999.0,0.009009009009009009,0.009009009009009009,2021-12-06,35155000,2.665339212060873,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-12-21/2021-12-27,46,37,50,True,9,
AS,2022-01-03,5670,16,917.0,0.017448200654307525,0.017448200654307525,2021-12-13,35155000,16.128573460389703,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-12-28/2022-01-03,47,37,50,True,10,
AS,2022-01-10,19994,25,642.0,0.03894080996884735,0.03894080996884735,2021-12-20,35155000,56.873844403356564,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2022-01-04/2022-01-10,48,37,50,True,11,
AS,2022-01-17,46076,95,937.0,0.10138740661686232,0.10119608506650703,2021-12-27,35155000,131.0652823211492,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2022-01-11/2022-01-17,49,37,50,True,12,
AS,2022-01-24,21784,141,5670.0,0.02486772486772487,0.02486772486772487,2022-01-03,35155000,61.9655809984355,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2022-01-18/2022-01-24,50,37,50,True,13,
BR,2021-08-02,312,2,662.0,0.0030211480362537764,0.0030211480362537764,2021-07-12,123695000,0.2522333158171308,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-07-27/2021-08-02,25,37,50,False,0,0.0
BR,2021-08-09,291,3,526.0,0.005703422053231939,0.005703422053231939,2021-07-19,123695000,0.23525607340636243,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-08-03/2021-08-09,26,37,50,False,0,1.0
BR,2021-08-16,105,0,409.0,0.0,0.0,2021-07-26,123695000,0.08488621205384211,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-08-10/2021-08-16,27,37,50,False,0,2.0
BR,2021-08-23,106,4,312.0,0.01282051282051282,0.01282051282051282,2021-08-02,123695000,0.08569465216864061,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-08-17/2021-08-23,28,37,50,False,0,3.0
BR,2021-08-30,59,2,291.0,0.006872852233676976,0.006872852233676976,2021-08-09,123695000,0.04769796677311128,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-08-24/2021-08-30,29,37,50,False,0,4.0
BR,2021-09-06,74,3,105.0,0.02857142857142857,0.02857142857142857,2021-08-16,123695000,0.05982456849508873,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-08-31/2021-09-06,30,37,50,False,0,5.0
BR,2021-09-13,67,1,106.0,0.009433962264150943,0.009433962264150943,2021-08-23,123695000,0.05416548769149926,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-09-07/2021-09-13,31,37,50,False,0,6.0
BR,2022-01-17,24395,49,1073.0,0.045666356011183594,0.045666356011183594,2021-12-27,123695000,19.721896600509318,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2022-01-11/2022-01-17,49,37,50,True,12,
BR,2022-01-24,11531,36,17871.0,0.0020144367970454926,0.0020144367970454926,2022-01-03,123695000,9.322122963741462,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2022-01-18/2022-01-24,50,37,50,True,13,
CH,2021-09-06,33,3,3037.0,0.0009878169245966415,0.0009878169245966415,2021-08-16,1212000,2.722772277227723,2021-01-16,2021-10-08,2022-01-06,2431.7266501650165,2021-08-31/2021-09-06,30,37,50,False,0,5.0
CH,2021-12-27,287,1,145.0,0.006896551724137931,0.006896551724137931,2021-12-06,1212000,23.67986798679868,2021-01-16,2021-10-08,2022-01-06,2431.7266501650165,2021-12-21/2021-12-27,46,37,50,True,9,
CH,2022-01-17,8064,15,287.0,0.05226480836236934,0.04040400476337497,2021-12-27,1212000,665.3465346534654,2021-01-16,2021-10-08,2022-01-06,2431.7266501650165,2022-01-11/2022-01-17,49,37,50,True,12,
CH,2022-01-24,3452,16,2360.0,0.006779661016949152,0.006779661016949152,2022-01-03,1212000,284.81848184818483,2021-01-16,2021-10-08,2022-01-06,2431.7266501650165,2022-01-18/2022-01-24,50,37,50,True,13,
CT,2021-08-02,932,15,1880.0,0.007978723404255319,0.007978723404255319,2021-07-12,29607000,3.147904211841794,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-07-27/2021-08-02,25,37,50,False,0,0.0
CT,2021-08-09,592,7,1314.0,0.00532724505327245,0.00532724505327245,2021-07-19,29607000,1.9995271388522984,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-08-03/2021-08-09,26,37,50,False,0,1.0
CT,2021-08-16,398,6,1055.0,0.005687203791469194,0.005687203791469194,2021-07-26,29607000,1.344276691322998,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-08-10/2021-08-16,27,37,50,False,0,2.0
CT,2021-08-23,254,2,932.0,0.002145922746781116,0.002145922746781116,2021-08-02,29607000,0.8579052251156821,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-08-17/2021-08-23,28,37,50,False,0,3.0
CT,2021-08-30,237,2,592.0,0.0033783783783783786,0.0033783783783783786,2021-08-09,29607000,0.8004863714662073,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-08-24/2021-08-30,29,37,50,False,0,4.0
CT,2021-09-06,229,2,398.0,0.005025125628140704,0.005025125628140704,2021-08-16,29607000,0.7734657344546897,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-08-31/2021-09-06,30,37,50,False,0,5.0
CT,2021-09-13,192,3,254.0,0.011811023622047244,0.011811023622047244,2021-08-23,29607000,0.6484952882764211,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-09-07/2021-09-13,31,37,50,False,0,6.0
CT,2021-09-20,186,3,237.0,0.012658227848101266,0.012658227848101266,2021-08-30,29607000,0.6282298105177829,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-09-14/2021-09-20,32,37,50,False,0,7.0
CT,2021-09-27,160,2,229.0,0.008733624454148471,0.008733624454148471,2021-09-06,29607000,0.5404127402303509,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-09-21/2021-09-27,33,37,50,False,0,8.0
CT,2021-10-04,128,4,192.0,0.020833333333333332,0.020833333333333332,2021-09-13,29607000,0.43233019218428076,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-09-28/2021-10-04,34,37,50,False,0,9.0
CT,2021-10-11,124,0,186.0,0.0,0.0,2021-09-20,29607000,0.41881987367852197,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-10-05/2021-10-11,35,37,50,False,0,10.0
CT,2021-10-18,193,2,160.0,0.0125,0.0125,2021-09-27,29607000,0.6518728679028608,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-10-12/2021-10-18,36,37,50,False,0,11.0
CT,2021-10-25,205,5,128.0,0.0390625,0.0390625,2021-10-04,29607000,0.6924038234201372,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-10-19/2021-10-25,37,37,50,True,0,
CT,2021-11-01,120,7,124.0,0.056451612903225805,0.056451612903225805,2021-10-11,29607000,0.4053095551727632,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-10-26/2021-11-01,38,37,50,True,1,
CT,2021-11-08,186,4,193.0,0.02072538860103627,0.02072538860103627,2021-10-18,29607000,0.6282298105177829,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-11-02/2021-11-08,39,37,50,True,2,
CT,2021-11-15,184,4,205.0,0.01951219512195122,0.01951219512195122,2021-10-25,29607000,0.6214746512649035,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-11-09/2021-11-15,40,37,50,True,3,
CT,2021-11-22,221,1,120.0,0.008333333333333333,0.008333333333333333,2021-11-01,29607000,0.7464450974431722,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-11-16/2021-11-22,41,37,50,True,4,
CT,2021-11-29,204,0,186.0,0.0,0.0,2021-11-08,29607000,0.6890262437936974,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-11-23/2021-11-29,42,37,50,True,5,
CT,2021-12-06,245,1,184.0,0.005434782608695652,0.005434782608695652,2021-11-15,29607000,0.8275070084777248,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-11-30/2021-12-06,43,37,50,True,6,
CT,2021-12-13,187,1,221.0,0.004524886877828055,0.004524886877828055,2021-11-22,29607000,0.6316073901442226,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-12-07/2021-12-13,44,37,50,True,7,
CT,2021-12-20,224,2,204.0,0.00980392156862745,0.00980392156862745,2021-11-29,29607000,0.7565778363224913,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-12-14/2021-12-20,45,37,50,True,8,
CT,2021-12-27,1133,4,245.0,0.0163265306122449,0.0163265306122449,2021-12-06,29607000,3.8267977167561726,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-12-21/2021-12-27,46,37,50,True,9,
CT,2022-01-03,14557,14,187.0,0.0748663101604278,0.0748663101604278,2021-12-13,29607000,49.16742662208262,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-12-28/2022-01-03,47,37,50,True,10,
CT,2022-01-10,36403,39,224.0,0.17410714285714285,0.09401036425318246,2021-12-20,29607000,122.95403114128416,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2022-01-04/2022-01-10,48,37,50,True,11,
CT,2022-01-17,35993,73,1133.0,0.06443071491615181,0.06443071491615181,2021-12-27,29607000,121.56922349444389,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2022-01-11/2022-01-17,49,37,50,True,12,
CT,2022-01-24,27461,107,14557.0,0.0073504156076114584,0.0073504156076114584,2022-01-03,29607000,92.75171412166041,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2022-01-18/2022-01-24,50,37,50,True,13,
DL,2021-08-02,411,12,446.0,0.026905829596412557,0.026905829596412557,2021-07-12,20703000,1.9852195334009564,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-07-27/2021-08-02,25,37,50,False,0,0.0
DL,2021-08-09,330,3,381.0,0.007874015748031496,0.007874015748031496,2021-07-19,20703000,1.5939718881321547,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-08-03/2021-08-09,26,37,50,False,0,1.0
DL,2021-08-16,226,10,440.0,0.022727272727272728,0.022727272727272728,2021-07-26,20703000,1.0916292324783847,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-08-10/2021-08-16,27,37,50,False,0,2.0
DL,2021-08-23,399,1,411.0,0.0024330900243309003,0.0024330900243309003,2021-08-02,20703000,1.9272569192870599,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-08-17/2021-08-23,28,37,50,False,0,3.0
DL,2021-08-30,243,2,330.0,0.006060606060606061,0.006060606060606061,2021-08-09,20703000,1.1737429358064049,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-08-24/2021-08-30,29,37,50,False,0,4.0
DL,2021-09-06,274,1,226.0,0.004424778761061947,0.004424778761061947,2021-08-16,20703000,1.3234796889339708,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-08-31/2021-09-06,30,37,50,False,0,5.0
DL,2021-09-13,264,2,399.0,0.005012531328320802,0.005012531328320802,2021-08-23,20703000,1.2751775105057237,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-09-07/2021-09-13,31,37,50,False,0,6.0
DL,2021-09-20,217,0,243.0,0.0,0.0,2021-08-30,20703000,1.0481572718929624,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-09-14/2021-09-20,32,37,50,False,0,7.0
DL,2021-09-27,252,3,274.0,0.010948905109489052,0.010948905109489052,2021-09-06,20703000,1.2172148963918272,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-09-21/2021-09-27,33,37,50,False,0,8.0
DL,2021-10-04,229,1,264.0,0.003787878787878788,0.003787878787878788,2021-09-13,20703000,1.1061198860068588,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-09-28/2021-10-04,34,37,50,False,0,9.0
DL,2021-10-11,195,0,217.0,0.0,0.0,2021-09-20,20703000,0.9418924793508188,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-10-05/2021-10-11,35,37,50,False,0,10.0
DL,2021-10-18,213,2,252.0,0.007936507936507936,0.007936507936507936,2021-09-27,20703000,1.0288364005216635,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-10-12/2021-10-18,36,37,50,False,0,11.0
DL,2021-10-25,267,0,229.0,0.0,0.0,2021-10-04,20703000,1.289668164034198,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-10-19/2021-10-25,37,37,50,True,0,
DL,2021-11-01,248,0,195.0,0.0,0.0,2021-10-11,20703000,1.1978940250205286,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-10-26/2021-11-01,38,37,50,True,1,
DL,2021-11-08,306,3,213.0,0.014084507042253521,0.014084507042253521,2021-10-18,20703000,1.4780466599043618,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-11-02/2021-11-08,39,37,50,True,2,
