State,WeekStart,New_Confirmed_wk,New_Deceased_wk,Cases_lag,CFR,CFR_wins,InfectionWeek,Population,Cases_per100k,rollout_date,post_start,post_end,Uptake180_per100,CalendarWeek,EventWeek,post_start_w,post_end_w,Post,PostWeek,PreWeek
AS,2021-10-04,2064,45,3125.0,0.0144,0.0144,2021-09-06,35155000,5.871142085051913,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-09-28/2021-10-04,33,37,50,False,0,8.0
AS,2021-10-11,1499,24,2863.0,0.008382815228781,0.008382815228781,2021-09-13,35155000,4.263973830180628,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-10-05/2021-10-11,34,37,50,False,0,9.0
AS,2021-10-18,2121,23,2651.0,0.00867597133157299,0.00867597133157299,2021-09-20,35155000,6.0332811833309625,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-10-12/2021-10-18,35,37,50,False,0,10.0
AS,2021-10-25,2056,24,2286.0,0.010498687664041995,0.010498687664041995,2021-09-27,35155000,5.848385720381169,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-10-19/2021-10-25,36,37,50,False,0,11.0
AS,2021-11-01,1626,31,2064.0,0.015019379844961241,0.015019379844961241,2021-10-04,35155000,4.625231119328688,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-10-26/2021-11-01,37,37,50,True,0,
AS,2021-11-08,1642,21,1499.0,0.014009339559706471,0.014009339559706471,2021-10-11,35155000,4.670743848670175,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-11-02/2021-11-08,38,37,50,True,1,
AS,2021-11-15,1469,23,2121.0,0.010843941537010843,0.010843941537010843,2021-10-18,35155000,4.178637462665339,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-11-09/2021-11-15,39,37,50,True,2,
AS,2021-11-22,1186,20,2056.0,0.009727626459143969,0.009727626459143969,2021-10-25,35155000,3.373631062437776,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-11-16/2021-11-22,40,37,50,True,3,
AS,2021-11-29,1008,28,1626.0,0.017220172201722016,0.017220172201722016,2021-11-01,35155000,2.8673019485137248,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-11-23/2021-11-29,41,37,50,True,4,
AS,2021-12-06,999,13,1642.0,0.007917174177831911,0.007917174177831911,2021-11-08,35155000,2.841701038259138,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-11-30/2021-12-06,42,37,50,True,5,
AS,2021-12-13,917,14,1469.0,0.009530292716133424,0.009530292716133424,2021-11-15,35155000,2.6084483003840138,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-12-07/2021-12-13,43,37,50,True,6,
AS,2021-12-20,642,9,1186.0,0.007588532883642495,0.007588532883642495,2021-11-22,35155000,1.826198264827194,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-12-14/2021-12-20,44,37,50,True,7,
AS,2021-12-27,937,9,1008.0,0.008928571428571428,0.008928571428571428,2021-11-29,35155000,2.665339212060873,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-12-21/2021-12-27,45,37,50,True,8,
AS,2022-01-03,5670,16,999.0,0.016016016016016016,0.016016016016016016,2021-12-06,35155000,16.128573460389703,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2021-12-28/2022-01-03,46,37,50,True,9,
AS,2022-01-10,19994,25,917.0,0.027262813522355506,0.027262813522355506,2021-12-13,35155000,56.873844403356564,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2022-01-04/2022-01-10,47,37,50,True,10,
AS,2022-01-17,46076,95,642.0,0.14797507788161993,0.14797507788161993,2021-12-20,35155000,131.0652823211492,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2022-01-11/2022-01-17,48,37,50,True,11,
AS,2022-01-24,21784,141,937.0,0.15048025613660618,0.15048025613660618,2021-12-27,35155000,61.9655809984355,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2022-01-18/2022-01-24,49,37,50,True,12,
AS,2022-01-31,6785,119,5670.0,0.020987654320987655,0.020987654320987655,2022-01-03,35155000,19.300241786374627,2021-01-16,2021-10-08,2022-01-06,1056.5579121035414,2022-01-25/2022-01-31,50,37,50,True,13,
BR,2021-08-09,291,3,662.0,0.004531722054380665,0.004531722054380665,2021-07-12,123695000,0.23525607340636243,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-08-03/2021-08-09,25,37,50,False,0,0.0
BR,2021-08-16,105,0,526.0,0.0,0.0,2021-07-19,123695000,0.08488621205384211,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-08-10/2021-08-16,26,37,50,False,0,1.0
BR,2021-08-23,106,4,409.0,0.009779951100244499,0.009779951100244499,2021-07-26,123695000,0.08569465216864061,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-08-17/2021-08-23,27,37,50,False,0,2.0
BR,2021-08-30,59,2,312.0,0.00641025641025641,0.00641025641025641,2021-08-02,123695000,0.04769796677311128,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-08-24/2021-08-30,28,37,50,False,0,3.0
BR,2021-09-06,74,3,291.0,0.010309278350515464,0.010309278350515464,2021-08-09,123695000,0.05982456849508873,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-08-31/2021-09-06,29,37,50,False,0,4.0
BR,2021-09-13,67,1,105.0,0.009523809523809525,0.009523809523809525,2021-08-16,123695000,0.05416548769149926,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-09-07/2021-09-13,30,37,50,False,0,5.0
BR,2021-09-20,50,1,106.0,0.009433962264150943,0.009433962264150943,2021-08-23,123695000,0.04042200573992481,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2021-09-14/2021-09-20,31,37,50,False,0,6.0
BR,2022-01-24,11531,36,1073.0,0.033550792171481825,0.033550792171481825,2021-12-27,123695000,9.322122963741462,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2022-01-18/2022-01-24,49,37,50,True,12,
BR,2022-01-31,4259,15,17871.0,0.0008393486654356219,0.0008393486654356219,2022-01-03,123695000,3.443146448926796,2021-01-16,2021-10-08,2022-01-06,785.8526884676018,2022-01-25/2022-01-31,50,37,50,True,13,
CH,2021-09-13,27,1,3037.0,0.00032927230819888045,0.00032927230819888045,2021-08-16,1212000,2.2277227722772275,2021-01-16,2021-10-08,2022-01-06,2431.7266501650165,2021-09-07/2021-09-13,30,37,50,False,0,5.0
CH,2022-01-03,2360,1,145.0,0.006896551724137931,0.006896551724137931,2021-12-06,1212000,194.71947194719473,2021-01-16,2021-10-08,2022-01-06,2431.7266501650165,2021-12-28/2022-01-03,46,37,50,True,9,
CH,2022-01-24,3452,16,287.0,0.05574912891986063,0.05574912891986063,2021-12-27,1212000,284.81848184818483,2021-01-16,2021-10-08,2022-01-06,2431.7266501650165,2022-01-18/2022-01-24,49,37,50,True,12,
CH,2022-01-31,1571,21,2360.0,0.008898305084745763,0.008898305084745763,2022-01-03,1212000,129.6204620462046,2021-01-16,2021-10-08,2022-01-06,2431.7266501650165,2022-01-25/2022-01-31,50,37,50,True,13,
CT,2021-08-09,592,7,1880.0,0.003723404255319149,0.003723404255319149,2021-07-12,29607000,1.9995271388522984,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-08-03/2021-08-09,25,37,50,False,0,0.0
CT,2021-08-16,398,6,1314.0,0.0045662100456621,0.0045662100456621,2021-07-19,29607000,1.344276691322998,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-08-10/2021-08-16,26,37,50,False,0,1.0
CT,2021-08-23,254,2,1055.0,0.0018957345971563982,0.0018957345971563982,2021-07-26,29607000,0.8579052251156821,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-08-17/2021-08-23,27,37,50,False,0,2.0
CT,2021-08-30,237,2,932.0,0.002145922746781116,0.002145922746781116,2021-08-02,29607000,0.8004863714662073,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-08-24/2021-08-30,28,37,50,False,0,3.0
CT,2021-09-06,229,2,592.0,0.0033783783783783786,0.0033783783783783786,2021-08-09,29607000,0.7734657344546897,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-08-31/2021-09-06,29,37,50,False,0,4.0
CT,2021-09-13,192,3,398.0,0.007537688442211055,0.007537688442211055,2021-08-16,29607000,0.6484952882764211,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-09-07/2021-09-13,30,37,50,False,0,5.0
CT,2021-09-20,186,3,254.0,0.011811023622047244,0.011811023622047244,2021-08-23,29607000,0.6282298105177829,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-09-14/2021-09-20,31,37,50,False,0,6.0
CT,2021-09-27,160,2,237.0,0.008438818565400843,0.008438818565400843,2021-08-30,29607000,0.5404127402303509,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-09-21/2021-09-27,32,37,50,False,0,7.0
CT,2021-10-04,128,4,229.0,0.017467248908296942,0.017467248908296942,2021-09-06,29607000,0.43233019218428076,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-09-28/2021-10-04,33,37,50,False,0,8.0
CT,2021-10-11,124,0,192.0,0.0,0.0,2021-09-13,29607000,0.41881987367852197,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-10-05/2021-10-11,34,37,50,False,0,9.0
CT,2021-10-18,193,2,186.0,0.010752688172043012,0.010752688172043012,2021-09-20,29607000,0.6518728679028608,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-10-12/2021-10-18,35,37,50,False,0,10.0
CT,2021-10-25,205,5,160.0,0.03125,0.03125,2021-09-27,29607000,0.6924038234201372,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-10-19/2021-10-25,36,37,50,False,0,11.0
CT,2021-11-01,120,7,128.0,0.0546875,0.0546875,2021-10-04,29607000,0.4053095551727632,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-10-26/2021-11-01,37,37,50,True,0,
CT,2021-11-08,186,4,124.0,0.03225806451612903,0.03225806451612903,2021-10-11,29607000,0.6282298105177829,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-11-02/2021-11-08,38,37,50,True,1,
CT,2021-11-15,184,4,193.0,0.02072538860103627,0.02072538860103627,2021-10-18,29607000,0.6214746512649035,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-11-09/2021-11-15,39,37,50,True,2,
CT,2021-11-22,221,1,205.0,0.004878048780487805,0.004878048780487805,2021-10-25,29607000,0.7464450974431722,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-11-16/2021-11-22,40,37,50,True,3,
CT,2021-11-29,204,0,120.0,0.0,0.0,2021-11-01,29607000,0.6890262437936974,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-11-23/2021-11-29,41,37,50,True,4,
CT,2021-12-06,245,1,186.0,0.005376344086021506,0.005376344086021506,2021-11-08,29607000,0.8275070084777248,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-11-30/2021-12-06,42,37,50,True,5,
CT,2021-12-13,187,1,184.0,0.005434782608695652,0.005434782608695652,2021-11-15,29607000,0.6316073901442226,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-12-07/2021-12-13,43,37,50,True,6,
CT,2021-12-20,224,2,221.0,0.00904977375565611,0.00904977375565611,2021-11-22,29607000,0.7565778363224913,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-12-14/2021-12-20,44,37,50,True,7,
CT,2021-12-27,1133,4,204.0,0.0196078431372549,0.0196078431372549,2021-11-29,29607000,3.8267977167561726,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-12-21/2021-12-27,45,37,50,True,8,
CT,2022-01-03,14557,14,245.0,0.05714285714285714,0.05714285714285714,2021-12-06,29607000,49.16742662208262,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2021-12-28/2022-01-03,46,37,50,True,9,
CT,2022-01-10,36403,39,187.0,0.20855614973262032,0.20428985769962846,2021-12-13,29607000,122.95403114128416,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2022-01-04/2022-01-10,47,37,50,True,10,
CT,2022-01-17,35993,73,224.0,0.32589285714285715,0.20428985769962846,2021-12-20,29607000,121.56922349444389,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2022-01-11/2022-01-17,48,37,50,True,11,
CT,2022-01-24,27461,107,1133.0,0.09443954104148279,0.09443954104148279,2021-12-27,29607000,92.75171412166041,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2022-01-18/2022-01-24,49,37,50,True,12,
CT,2022-01-31,16005,103,14557.0,0.007075633715738133,0.007075633715738133,2022-01-03,29607000,54.05816192116729,2021-01-16,2021-10-08,2022-01-06,1971.0793967642785,2022-01-25/2022-01-31,50,37,50,True,13,
DL,2021-08-09,330,3,446.0,0.006726457399103139,0.006726457399103139,2021-07-12,20703000,1.5939718881321547,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-08-03/2021-08-09,25,37,50,False,0,0.0
DL,2021-08-16,226,10,381.0,0.026246719160104987,0.026246719160104987,2021-07-19,20703000,1.0916292324783847,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-08-10/2021-08-16,26,37,50,False,0,1.0
DL,2021-08-23,399,1,440.0,0.0022727272727272726,0.0022727272727272726,2021-07-26,20703000,1.9272569192870599,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-08-17/2021-08-23,27,37,50,False,0,2.0
DL,2021-08-30,243,2,411.0,0.004866180048661801,0.004866180048661801,2021-08-02,20703000,1.1737429358064049,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-08-24/2021-08-30,28,37,50,False,0,3.0
DL,2021-09-06,274,1,330.0,0.0030303030303030303,0.0030303030303030303,2021-08-09,20703000,1.3234796889339708,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-08-31/2021-09-06,29,37,50,False,0,4.0
DL,2021-09-13,264,2,226.0,0.008849557522123894,0.008849557522123894,2021-08-16,20703000,1.2751775105057237,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-09-07/2021-09-13,30,37,50,False,0,5.0
DL,2021-09-20,217,0,399.0,0.0,0.0,2021-08-23,20703000,1.0481572718929624,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-09-14/2021-09-20,31,37,50,False,0,6.0
DL,2021-09-27,252,3,243.0,0.012345679012345678,0.012345679012345678,2021-08-30,20703000,1.2172148963918272,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-09-21/2021-09-27,32,37,50,False,0,7.0
DL,2021-10-04,229,1,274.0,0.0036496350364963502,0.0036496350364963502,2021-09-06,20703000,1.1061198860068588,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-09-28/2021-10-04,33,37,50,False,0,8.0
DL,2021-10-11,195,0,264.0,0.0,0.0,2021-09-13,20703000,0.9418924793508188,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-10-05/2021-10-11,34,37,50,False,0,9.0
DL,2021-10-18,213,2,217.0,0.009216589861751152,0.009216589861751152,2021-09-20,20703000,1.0288364005216635,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-10-12/2021-10-18,35,37,50,False,0,10.0
DL,2021-10-25,267,0,252.0,0.0,0.0,2021-09-27,20703000,1.289668164034198,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-10-19/2021-10-25,36,37,50,False,0,11.0
DL,2021-11-01,248,0,229.0,0.0,0.0,2021-10-04,20703000,1.1978940250205286,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-10-26/2021-11-01,37,37,50,True,0,
DL,2021-11-08,306,3,195.0,0.015384615384615385,0.015384615384615385,2021-10-11,20703000,1.4780466599043618,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-11-02/2021-11-08,38,37,50,True,1,
DL,2021-11-15,242,1,213.0,0.004694835680751174,0.004694835680751174,2021-10-18,20703000,1.16891271796358,2021-01-16,2021-10-08,2022-01-06,2123.0785296816885,2021-11-09/2021-11-15,39,37,50,True,2,
